StartDate;EndDate;Status;IPAddress;Progress;Seconds;Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q_RecaptchaScore;consent;prolific_id;consume_dairy;country;birth_year;primary_shopper;milk_purch_freq;milk_cons_freq;milk_purch_loc;milk_purch_loc_othr;milk_fat;milk_fat_othr;milk_size;milk_size_othr;lactose_free;non_dairy;nd_soy;nd_almond;nd_oat;nd_coconut;nd_othr_nut;nd_othr;nd_othr_txt;nd_rsn_lactose;nd_rsn_allergy;nd_rsn_taste;nd_rsn_vegan;nd_rsn_shelflife;nd_rsn_inflammation;nd_rsn_antibiotic;nd_rsn_welfare;nd_rsn_othr;nd_rsn_othr_txt;C1;C2;C3;C4;rank_milk_type;rank_label_type;rank_addl_label;rank_date;rank_price;online_freq;read_label_freq;use_qr_code;foodwaste_familiar;up_milk;discard_afterdate;discard_ondate;discard_finish;discard_smell;discard_taste;date_quality;best_sell;foodwaste_sig;foodwaste_badfeel;foodwaste_wrong;foodwaste_consider;foodwaste_handle;share_social;promote_sust;age;gender;white;middle_east;black;native;asian;pacific;hispanic;race_othr;race_othr_txt;edu;hhinc;ms;children;hhsize;state;prolific_pid;group;vers_cbconjoint;revision_CBCONJOINT
8/2/2021 11:38;8/2/2021 11:42;IP Address;*******;100;255;TRUE;8/2/2021 11:42;R_29uKvFesCIjpaQn;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5f377cc406616c20d8002aab;Yes;United States;1999;Yes;Approximately once a week;Once a day;Small/local grocery stores;;Whole milk;;Gallon;;Never;Sometimes;Soymilk;;;;;;;;;;;;;;;;;3;3;2;3;2;1;5;3;4;A few times a week;Most of the time;Probably not;Not familiar at all;Strongly disagree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly disagree;Somewhat disagree;25 or younger;Female;;;;American Indian or Alaska Native;;;;;;Some college but no degree;$90,000 to $99,999;Never Married;No;3;Kansas;5f377cc406616c20d8002aab;Treatment;233;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:36;8/2/2021 11:42;IP Address;*******;100;379;TRUE;8/2/2021 11:42;R_PMzJkey0MdYTOlH;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5afa9aef33b0ee00011eff91;Yes;United States;1993;Yes;Approximately once a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;3;2;3;1;5;4;3;2;A few times a month;Sometimes;Might or might not;Not familiar at all;Strongly disagree;Somewhat agree;Neither agree nor disagree;Somewhat disagree;Strongly agree;Strongly disagree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Neither agree nor disagree;Strongly disagree;Neither agree nor disagree;26-35;Male;White;;;;;;Hispanic/Latino;;;Bachelor's degree in college (4-year);$60,000 to $69,999;Never Married;No;2;Florida;5afa9aef33b0ee00011eff91;Treatment;226;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:37;8/2/2021 11:42;IP Address;*******;100;334;TRUE;8/2/2021 11:42;R_4Ui3CkfPgVhqv5v;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f353c85478e3e09b929189b;Yes;United States;1975;Yes;Approximately every 10 - 14 days;Multiple times a week;Small/local grocery stores;;Whole milk;;Half-gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;4;4;4;4;1;5;4;2;3;About once a month;Always;Definitely not;Not familiar at all;Somewhat agree;Strongly agree;Somewhat agree;Strongly disagree;Somewhat agree;Strongly disagree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;36-45;Male;White;;;;;;;;;High school graduate (high school diploma or equivalent including GED);$20,000 to $29,999;Married;Yes;3;Pennsylvania;5f353c85478e3e09b929189b;Control;230;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:36;8/2/2021 11:42;IP Address;*******;100;348;TRUE;8/2/2021 11:42;R_bCxIrNuW9QT31T3;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5c6b2f0d5b27b00001a3561f;Yes;United States;1989;Yes;Less frequently than every 14 days;Once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;1% Low fat milk;;Half-gallon;;Most of the time;Sometimes;Soymilk;Almond milk;;;;;;;;;;Longer product shelf life;Concerns about inflammation;;;;;1;3;2;3;4;3;5;1;2;A few times a week;Most of the time;Might or might not;Slightly familiar;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;26-35;Male;White;;;;;;;;;Bachelor's degree in college (4-year);$50,000 to $59,999;Never Married;No;2;New York;5c6b2f0d5b27b00001a3561f;Control;229;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:37;8/2/2021 11:43;IP Address;*******;100;333;TRUE;8/2/2021 11:43;R_2YGiNGjKuiQPJou;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5dd384887c0ebc382f0a919e;Yes;United States;1971;Yes;Multiple times a week;Once a day;Large supermarkets (Harps, Tops, Sprouts, etc.);;1% Low fat milk;;Gallon;;Never;Sometimes;Soymilk;Almond milk;;;;;;;;;;;;;;;;1;2;3;3;1;5;4;3;2;A few times a week;About half the time;Probably yes;Moderately familiar;Somewhat disagree;Somewhat disagree;Strongly disagree;Neither agree nor disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly disagree;Somewhat disagree;46-55;Male;White;;;;;;;;;Some college but no degree;$100,000 to $149,999;Married;Yes;5;California;5dd384887c0ebc382f0a919e;Treatment;234;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:32;8/2/2021 11:43;IP Address;*******;100;671;TRUE;8/2/2021 11:43;R_pAj3G0p6tsX4mMF;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5ab42300f69e940001d8ceb8;Yes;United States;1958;Yes;Approximately once a week;Multiple times a day;Warehouse club stores (Costco, Sam's Club, BJ's, etc.);;Whole milk;;Half-gallon;;Never;Sometimes;;;Oat milk;Coconut milk;;;;;;;;;;;;;;2;2;2;3;1;4;5;2;3;A few times a month;Always;Definitely not;Very familiar;Strongly agree;Strongly disagree;Neither agree nor disagree;Strongly disagree;Strongly disagree;Strongly disagree;;;Neither agree nor disagree;Neither agree nor disagree;;;Strongly agree;Neither agree nor disagree;Somewhat disagree;56-65;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$60,000 to $69,999;Married;No;2;Oregon;5ab42300f69e940001d8ceb8;Treatment;222;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:39;8/2/2021 11:45;IP Address;*******;100;352;TRUE;8/2/2021 11:45;R_1iqI5afwthdnOBf;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f6e04d24dfd8f2c88366a29;Yes;United States;2000;No;Approximately every 10 - 14 days;Less than once a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;Whole milk;;Quart;;Never;Never;;;;;;;;;;;;;;;;;;3;1;3;2;5;1;4;3;2;A few times a month;Sometimes;Probably yes;Not familiar at all;Somewhat disagree;Somewhat agree;Somewhat disagree;Neither agree nor disagree;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly disagree;Somewhat agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;Somewhat disagree;Strongly disagree;25 or younger;Male;White;;;;;;;;;Some college but no degree;;Never Married;No;3;New Jersey;5f6e04d24dfd8f2c88366a29;Treatment;236;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:37;8/2/2021 11:45;IP Address;*******;100;442;TRUE;8/2/2021 11:45;R_1jxmBjpi2IoKkfR;*******;*******;*******;*******;*******;*******;anonymous;EN;0.6999999999999999555910790149937383830547332763671875;I consent, begin the study.;5dd3648c10420036f4141f18;Yes;United States;1973;Yes;Approximately once a week;Once a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;2% Reduced fat milk;;Gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;3;3;3;3;2;4;5;3;1;A few times a month;Sometimes;Probably yes;Slightly familiar;Somewhat disagree;Somewhat agree;Somewhat disagree;Strongly disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;Strongly disagree;Somewhat disagree;46-55;Male;White;;;;;;;;;Some college but no degree;$100,000 to $149,999;Married;No;4;Illinois;5dd3648c10420036f4141f18;Control;235;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:40;8/2/2021 11:45;IP Address;*******;100;310;TRUE;8/2/2021 11:45;R_3IRjY3oEXLCVnif;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;581d50e882c5aa000132ce4f;Yes;United States;1986;No;Approximately once a week;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;1% Low fat milk;;Quart;;Never;Sometimes;;Almond milk;Oat milk;;;;;;;;;;;;;;;2;1;4;4;3;5;4;2;1;A few times a month;Sometimes;Definitely not;Slightly familiar;Strongly agree;Somewhat disagree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat disagree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly disagree;Strongly disagree;26-35;Male;White;;;;;;;;;High school graduate (high school diploma or equivalent including GED);$40,000 to $49,999;Never Married;No;2;Oregon;581d50e882c5aa000132ce4f;Treatment;241;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:40;8/2/2021 11:45;IP Address;*******;100;347;TRUE;8/2/2021 11:45;R_vpJC09CbnJBPAqZ;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5e52411c31127d26040f4d3c;Yes;United States;1998;No;Less frequently than every 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;Skim;;Quart;;Most of the time;Sometimes;Soymilk;Almond milk;;;;;;Lactose intolerance;;;;;;;;;;2;1;3;1;1;4;5;3;2;A few times a week;Sometimes;Definitely not;Slightly familiar;Somewhat disagree;Somewhat agree;Somewhat agree;Strongly disagree;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;25 or younger;Male;White;;;;;;;;;Associate degree in college (2-year);$90,000 to $99,999;Never Married;No;4;California;5e52411c31127d26040f4d3c;Treatment;237;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:40;8/2/2021 11:45;IP Address;*******;100;341;TRUE;8/2/2021 11:45;R_7PzhjiQHX0sTd85;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5ffe8d628dfc88526635f5c9;Yes;United States;1999;No;Approximately once a week;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Half-gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;1;3;1;1;3;4;5;2;1;A few times a week;Most of the time;Probably yes;Not familiar at all;Somewhat disagree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat disagree;Somewhat disagree;25 or younger;Male;White;;;;;;;;;Some college but no degree;$150,000 or more;Never Married;No;3;California;5ffe8d628dfc88526635f5c9;Control;239;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:40;8/2/2021 11:46;IP Address;*******;100;308;TRUE;8/2/2021 11:46;R_3fcKn6nNBbhxMn1;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f15efb08f75e54c0e0ae350;Yes;United States;1970;Yes;Approximately once a week;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Sometimes;;Almond milk;;;;;;;;;;;;;;;;2;2;1;3;3;4;5;2;1;A few times a month;About half the time;Probably yes;Slightly familiar;Strongly disagree;Strongly disagree;Strongly disagree;Neither agree nor disagree;Somewhat agree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Neither agree nor disagree;Somewhat agree;Strongly agree;Somewhat agree;46-55;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$50,000 to $59,999;Married;Yes;3;Georgia;5f15efb08f75e54c0e0ae350;Control;240;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:35;8/2/2021 11:46;IP Address;*******;100;663;TRUE;8/2/2021 11:46;R_1LNLeu4pK0SEzzO;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5dd311e0e0b21b3344c69f07;Yes;United States;1946;Yes;Approximately every 10 - 14 days;Once a day;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Skim;;Gallon;;Never;Sometimes;Soymilk;;;Coconut milk;;;;;;;;;;;;;;3;3;2;3;1;4;5;2;3;About once a month;Always;Probably not;Slightly familiar;Somewhat disagree;Somewhat disagree;Strongly disagree;Somewhat agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;;;;;;;Somewhat agree;65 or older;Male;White;;;;;;;;;Professional degree (JD, MD);$60,000 to $69,999;Never Married;No;1;California;5dd311e0e0b21b3344c69f07;Control;227;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:41;8/2/2021 11:46;IP Address;*******;100;277;TRUE;8/2/2021 11:46;R_3NQGZnfwcDiXdRE;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f6154e9846a500efe765752;Yes;United States;2000;Yes;Approximately once a week;Multiple times a week;Specialty stores (Whole Foods, Trader Joe's, ethnic grocery stores, etc.);;2% Reduced fat milk;;Gallon;;Always;Always;;Almond milk;;Coconut milk;;;;Lactose intolerance;;;Vegan / Vegetarian diet or lifestyle;Longer product shelf life;;;;;;3;2;2;3;4;1;5;2;3;About once a month;Sometimes;Definitely yes;Not familiar at all;Strongly disagree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;Strongly disagree;Neither agree nor disagree;Strongly disagree;Strongly disagree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat agree;Somewhat agree;25 or younger;Female;;;;;Asian (including South Asian);;;;;Some college but no degree;$20,000 to $29,999;Never Married;No;5;Illinois;5f6154e9846a500efe765752;Control;243;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:40;8/2/2021 11:46;IP Address;*******;100;371;TRUE;8/2/2021 11:46;R_9G2zU0dPYCqWGlz;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5f9790ef4a6870167856487a;Yes;United States;1992;No;Approximately every 10 - 14 days;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Half-gallon;;Always;Never;;;;;;;;Lactose intolerance;;;;;;;;;;1;3;2;3;3;5;4;1;2;A few times a month;Most of the time;Probably not;Not familiar at all;Somewhat agree;Somewhat disagree;Strongly disagree;Strongly disagree;Somewhat agree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Somewhat agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;26-35;Female;;;;;;;Hispanic/Latino;;;Master's degree;$30,000 to $39,999;Never Married;No;2;Pennsylvania;5f9790ef4a6870167856487a;Control;242;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:36;8/2/2021 11:48;IP Address;*******;100;743;TRUE;8/2/2021 11:48;R_12iileOVpuQCDdi;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5f398b6ba7d28410fe399d3c;Yes;United States;1966;Yes;Less frequently than every 14 days;Less than once a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;1% Low fat milk;;Quart;;Sometimes;Most of the time;;;Oat milk;;;;;;;;;Longer product shelf life;Concerns about inflammation;Concerns over antibiotics, pesticides, or hormones;;;;1;1;3;3;5;3;4;2;1;A few times a week;Most of the time;Definitely yes;Not familiar at all;Somewhat disagree;Strongly agree;Somewhat agree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;Somewhat agree;Neither agree nor disagree;Neither agree nor disagree;46-55;Female;White;;;;;;;;;Some college but no degree;$90,000 to $99,999;Separated;No;2;Pennsylvania;5f398b6ba7d28410fe399d3c;Control;238;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:41;8/2/2021 11:48;IP Address;*******;100;436;TRUE;8/2/2021 11:48;R_1LMBpmEOSbLYwNk;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5ca5181bcaf0100001c13705;Yes;United States;1998;No;Approximately every 10 - 14 days;Multiple times a week;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Half-gallon;;Never;Sometimes;Soymilk;;;;;;;;;;;;;;;;;3;1;2;3;2;5;4;3;1;About once a month;Most of the time;Probably not;Slightly familiar;Somewhat disagree;Somewhat disagree;Strongly disagree;Somewhat disagree;Strongly agree;Somewhat disagree;Somewhat disagree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Strongly disagree;Strongly disagree;25 or younger;Female;White;;;;;;;;;Bachelor's degree in college (4-year);$150,000 or more;Never Married;No;4;California;5ca5181bcaf0100001c13705;Control;244;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:41;8/2/2021 11:50;IP Address;*******;100;577;TRUE;8/2/2021 11:50;R_3KqGQABA5fh3GTL;*******;*******;*******;*******;*******;*******;anonymous;EN;0.6999999999999999555910790149937383830547332763671875;I consent, begin the study.;5ae7ea3b77a799000116b43d;Yes;United States;1971;Yes;Approximately once a week;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;1% Low fat milk;;Half-gallon;;Sometimes;Sometimes;;Almond milk;;;;;;;;;;Longer product shelf life;;;;;;1;1;3;2;3;2;1;4;5;A few times a week;Sometimes;Definitely yes;Not familiar at all;Strongly disagree;Strongly agree;Strongly agree;Strongly disagree;Strongly agree;Strongly disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly agree;Strongly agree;Neither agree nor disagree;Strongly disagree;46-55;Female;;;;;Asian (including South Asian);;;;;Bachelor's degree in college (4-year);$100,000 to $149,999;Married;No;2;Wisconsin;5ae7ea3b77a799000116b43d;Treatment;245;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:27;8/2/2021 11:55;IP Address;*******;100;1686;TRUE;8/2/2021 11:55;R_3lXOt76V5YkHMNe;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5fd7becb90a613061f3ea14a;Yes;United States;1996;Yes;Multiple times a week;Multiple times a day;Large supermarkets (Harps, Tops, Sprouts, etc.);;2% Reduced fat milk;;Gallon;;Never;Sometimes;Soymilk;;;;;;;;;;;;;;;;;1;2;3;2;2;5;3;4;1;A few times a month;Always;Definitely yes;Moderately familiar;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Strongly disagree;Somewhat agree;Somewhat agree;Somewhat agree;Somewhat agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat disagree;Neither agree nor disagree;25 or younger;Female;;;;;Asian (including South Asian);;;;;Bachelor's degree in college (4-year);$10,000 to $19,999;Never Married;No;1;California;5fd7becb90a613061f3ea14a;Treatment;247;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:40;8/2/2021 11:57;IP Address;*******;100;1048;TRUE;8/2/2021 11:57;R_33r0yNEHXdxcz60;*******;*******;*******;*******;*******;*******;anonymous;EN;0.90000000000000002220446049250313080847263336181640625;I consent, begin the study.;5b5b8fe46de37e00014ee201;Yes;United States;1963;Yes;Approximately once a week;Multiple times a week;Large supermarkets (Harps, Tops, Sprouts, etc.);;Other (please specify):;half and half;Half-gallon;;Never;Never;;;;;;;;;;;;;;;;;;1;2;1;3;1;4;5;3;2;A few times a month;Never;Definitely not;Not familiar at all;Strongly agree;Strongly disagree;Strongly disagree;Strongly disagree;Strongly agree;Somewhat agree;Strongly agree;Strongly agree;Neither agree nor disagree;Somewhat agree;Somewhat disagree;Strongly agree;Neither agree nor disagree;Strongly disagree;Strongly disagree;56-65;Female;White;;;;;;;;;High school graduate (high school diploma or equivalent including GED);$50,000 to $59,999;Married;No;2;Texas;5b5b8fe46de37e00014ee201;Treatment;246;851f5ef0-6712-11eb-a885-4dab507d5fac
8/2/2021 11:41;8/2/2021 12:07;IP Address;*******;100;1545;TRUE;8/2/2021 12:07;R_VJwrCUNkDWJF4m5;*******;*******;*******;*******;*******;*******;anonymous;EN;1;I consent, begin the study.;5b1f2b115e45c000012aa30c;Yes;United States;1992;Yes;Multiple times a week;Once a day;Large/national big-box stores (Walmart, Target, K-Mart, etc.);;Whole milk;;Gallon;;Never;Never;;;;;;;;;;;;;;;;;;2;1;1;3;3;4;5;2;1;A few times a week;About half the time;Probably not;Not familiar at all;Somewhat disagree;Strongly agree;Somewhat agree;Strongly disagree;Strongly agree;Strongly agree;Neither agree nor disagree;Neither agree nor disagree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Strongly agree;Somewhat agree;Somewhat agree;26-35;Female;White;;Black or African American;;;;;;;Some college but no degree;$20,000 to $29,999;Married;Yes;5;Kentucky;5b1f2b115e45c000012aa30c;Treatment;248;851f5ef0-6712-11eb-a885-4dab507d5fac
